"Species","syndrome","Country","Year","variable","n","rate_r","Prop_Syn","Dataset"
"Staphylococcus aureus","sep","Venezuela",2017,"Aminopenicillins",33,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Argentina",2017,"Fluoroquinolones",54,0.0925925925925926,0.25,"ATLAS"
"Staphylococcus aureus","sep","Venezuela",2017,"Fluoroquinolones",33,0.121212121212121,0.25,"ATLAS"
"Staphylococcus aureus","sep","South Africa",2017,"Gentamicin",28,0.107142857142857,0.25,"ATLAS"
"Staphylococcus aureus","sep","South Africa",2017,"Carbapenems",33,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","South Africa",2017,"Fluoroquinolones",33,0.212121212121212,0.25,"ATLAS"
"Staphylococcus aureus","sep","South Africa",2017,"Macrolides",28,0.285714285714286,0.25,"ATLAS"
"Staphylococcus aureus","sep","Mexico",2017,"Fluoroquinolones",81,0.37037037037037,0.25,"ATLAS"
"Staphylococcus aureus","sep","Mexico",2017,"Clindamycin",54,0.5,0.25,"ATLAS"
"Staphylococcus aureus","sep","Turkey",2017,"Ceftriaxone",47,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Canada",2017,"Co-amoxiclav",5,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Russia",2017,"Co-amoxiclav",14,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Korea, South",2017,"Aminopenicillins",17,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Korea, South",2017,"Cephalosporins",17,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","United States",2017,"Vancomycin",43,0,0.25,"ATLAS"
"Staphylococcus aureus","sep","Portugal",2017,"Gentamicin",42,0.0476190476190476,0.25,"ATLAS"
"Staphylococcus aureus","sep","Argentina",2017,"Azithromycin",5,0.4,0.25,"ATLAS"
"Staphylococcus aureus","sep","Portugal",2017,"Levofloxacin",49,0.510204081632653,0.25,"ATLAS"
"Staphylococcus aureus","sep","Serbia",2017,"Levofloxacin",4,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","United States",2017,"Cephalosporins",43,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","United States",2017,"Fluoroquinolones",43,0.325581395348837,0.25,"ATLAS"
"Staphylococcus aureus","sep","Greece",2017,"Flucloxacillin",36,0.666666666666667,0.25,"ATLAS"
"Staphylococcus aureus","sep","South Africa",2017,"Amoxicillin",33,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Colombia",2017,"Aminopenicillins",19,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Colombia",2017,"Fluoroquinolones",19,0,0.25,"ATLAS"
"Staphylococcus aureus","sep","Australia",2017,"Cefuroxime",25,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","United Kingdom",2017,"Meropenem",57,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Kuwait",2017,"Clindamycin",7,0.142857142857143,0.25,"ATLAS"
"Staphylococcus aureus","sep","Kuwait",2017,"Levofloxacin",7,0.142857142857143,0.25,"ATLAS"
"Staphylococcus aureus","sep","Kuwait",2017,"Meropenem",7,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Venezuela",2017,"Levofloxacin",33,0.121212121212121,0.25,"ATLAS"
"Staphylococcus aureus","sep","United Kingdom",2017,"Cefuroxime",57,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Argentina",2017,"Aminoglycosides",47,0.148936170212766,0.25,"ATLAS"
"Staphylococcus aureus","sep","Chile",2017,"Clindamycin",14,0.428571428571429,0.25,"ATLAS"
"Staphylococcus aureus","sep","Taiwan",2017,"Ceftriaxone",48,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Italy",2017,"Clindamycin",42,0.0714285714285714,0.25,"ATLAS"
"Staphylococcus aureus","sep","Australia",2017,"Macrolides",25,0.32,0.25,"ATLAS"
"Staphylococcus aureus","sep","Italy",2017,"Amoxicillin",83,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Denmark",2017,"Trimethoprim sulfa",5,0,0.25,"ATLAS"
"Staphylococcus aureus","sep","Denmark",2017,"Gentamicin",5,0,0.25,"ATLAS"
"Staphylococcus aureus","sep","Canada",2017,"Ceftriaxone",5,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Denmark",2017,"Oxacillin",5,0.2,0.25,"ATLAS"
"Staphylococcus aureus","sep","Thailand",2017,"Fluoroquinolones",12,0.666666666666667,0.25,"ATLAS"
"Staphylococcus aureus","sep","Netherlands",2017,"Aminoglycosides",5,0,0.25,"ATLAS"
"Staphylococcus aureus","sep","Colombia",2017,"Penicillin",5,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","South Africa",2017,"Trimethoprim sulfa",28,0.142857142857143,0.25,"ATLAS"
"Staphylococcus aureus","sep","South Africa",2017,"Aminoglycosides",28,0.107142857142857,0.25,"ATLAS"
"Staphylococcus aureus","sep","Mexico",2017,"Cephalosporins",81,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Taiwan",2017,"Clindamycin",24,0.375,0.25,"ATLAS"
"Staphylococcus aureus","sep","Israel",2017,"Cefuroxime",26,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Panama",2017,"Macrolides",1,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Korea, South",2017,"Carbapenems",17,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Portugal",2017,"Ceftriaxone",49,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Germany",2017,"Co-amoxiclav",76,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Belgium",2017,"Vancomycin",38,0,0.25,"ATLAS"
"Staphylococcus aureus","sep","Germany",2017,"Ceftriaxone",76,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Panama",2017,"Amoxicillin",1,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Greece",2017,"Cefuroxime",41,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Portugal",2017,"Meropenem",49,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Germany",2017,"Clindamycin",38,0.342105263157895,0.25,"ATLAS"
"Staphylococcus aureus","sep","Hong Kong",2017,"Co-amoxiclav",18,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Hungary",2017,"Ceftriaxone",31,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Panama",2017,"Fluoroquinolones",1,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Czech Republic",2017,"Ceftriaxone",43,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Korea, South",2017,"Amoxicillin",17,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Czech Republic",2017,"Clindamycin",29,0.517241379310345,0.25,"ATLAS"
"Staphylococcus aureus","sep","Australia",2017,"Amoxicillin",25,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Italy",2017,"Aminoglycosides",42,0.19047619047619,0.25,"ATLAS"
"Staphylococcus aureus","sep","Denmark",2017,"Co-amoxiclav",5,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Venezuela",2017,"Clindamycin",31,0.032258064516129,0.25,"ATLAS"
"Staphylococcus aureus","sep","Lithuania",2017,"Meropenem",1,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Lithuania",2017,"Penicillin",1,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Croatia",2017,"Cefuroxime",6,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Thailand",2017,"Co-amoxiclav",12,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Argentina",2017,"Aminopenicillins",54,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Czech Republic",2017,"Co-amoxiclav",43,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Kuwait",2017,"Trimethoprim sulfa",7,0,0.25,"ATLAS"
"Staphylococcus aureus","sep","Pakistan",2017,"Cephalosporins",7,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","France",2017,"Amoxicillin",95,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","France",2017,"Macrolides",40,0.375,0.25,"ATLAS"
"Staphylococcus aureus","sep","Denmark",2017,"Aminoglycosides",5,0,0.25,"ATLAS"
"Staphylococcus aureus","sep","Pakistan",2017,"Vancomycin",7,0,0.25,"ATLAS"
"Staphylococcus aureus","sep","Canada",2017,"Meropenem",5,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Denmark",2017,"Aminopenicillins",5,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Kuwait",2017,"Fluoroquinolones",7,0.142857142857143,0.25,"ATLAS"
"Staphylococcus aureus","sep","South Africa",2017,"Oxacillin",28,0.285714285714286,0.25,"ATLAS"
"Staphylococcus aureus","sep","Netherlands",2017,"Aminopenicillins",8,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Thailand",2017,"Amoxicillin",12,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Venezuela",2017,"Vancomycin",33,0,0.25,"ATLAS"
"Staphylococcus aureus","sep","Greece",2017,"Cephalosporins",41,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Colombia",2017,"Trimethoprim sulfa",14,0,0.25,"ATLAS"
"Staphylococcus aureus","sep","Colombia",2017,"Aminoglycosides",14,0,0.25,"ATLAS"
"Staphylococcus aureus","sep","Korea, South",2017,"Penicillin",1,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","United States",2017,"Levofloxacin",43,0.325581395348837,0.25,"ATLAS"
"Staphylococcus aureus","sep","Korea, South",2017,"Oxacillin",16,0.625,0.25,"ATLAS"
"Staphylococcus aureus","sep","Argentina",2017,"Ceftriaxone",54,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Argentina",2017,"Co-amoxiclav",54,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","France",2017,"Co-amoxiclav",95,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Japan",2017,"Cephalosporins",41,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Jordan",2017,"Amoxicillin",6,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Portugal",2017,"Penicillin",7,0.857142857142857,0.25,"ATLAS"
"Staphylococcus aureus","sep","Argentina",2017,"Clindamycin",47,0.0851063829787234,0.25,"ATLAS"
"Staphylococcus aureus","sep","Sweden",2017,"Vancomycin",16,0,0.25,"ATLAS"
"Staphylococcus aureus","sep","Australia",2017,"Fluoroquinolones",25,0.4,0.25,"ATLAS"
"Staphylococcus aureus","sep","Korea, South",2017,"Cefuroxime",17,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Belgium",2017,"Aminoglycosides",21,0.0476190476190476,0.25,"ATLAS"
"Staphylococcus aureus","sep","Russia",2017,"Trimethoprim sulfa",14,0,0.25,"ATLAS"
"Staphylococcus aureus","sep","Hungary",2017,"Amoxicillin",31,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","United Kingdom",2017,"Penicillin",32,0.75,0.25,"ATLAS"
"Staphylococcus aureus","sep","Mexico",2017,"Co-amoxiclav",81,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Denmark",2017,"Ceftriaxone",5,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Kuwait",2017,"Vancomycin",7,0,0.25,"ATLAS"
"Staphylococcus aureus","sep","Argentina",2017,"Trimethoprim sulfa",47,0,0.25,"ATLAS"
"Staphylococcus aureus","sep","United Kingdom",2017,"Fluoroquinolones",57,0.228070175438596,0.25,"ATLAS"
"Staphylococcus aureus","sep","Lithuania",2017,"Co-amoxiclav",1,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Mexico",2017,"Ceftriaxone",81,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Denmark",2017,"Vancomycin",5,0,0.25,"ATLAS"
"Staphylococcus aureus","sep","Denmark",2017,"Meropenem",5,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Italy",2017,"Cefuroxime",83,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Pakistan",2017,"Aminopenicillins",7,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","France",2017,"Cefuroxime",95,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Israel",2017,"Meropenem",26,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Italy",2017,"Flucloxacillin",42,0.428571428571429,0.25,"ATLAS"
"Staphylococcus aureus","sep","Kuwait",2017,"Cephalosporins",7,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Kuwait",2017,"Carbapenems",7,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Venezuela",2017,"Macrolides",33,0.424242424242424,0.25,"ATLAS"
"Staphylococcus aureus","sep","Greece",2017,"Trimethoprim sulfa",36,0.0555555555555556,0.25,"ATLAS"
"Staphylococcus aureus","sep","Turkey",2017,"Meropenem",47,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","South Africa",2017,"Flucloxacillin",28,0.285714285714286,0.25,"ATLAS"
"Staphylococcus aureus","sep","Greece",2017,"Carbapenems",41,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Korea, South",2017,"Trimethoprim sulfa",16,0,0.25,"ATLAS"
"Staphylococcus aureus","sep","Korea, South",2017,"Aminoglycosides",16,0.375,0.25,"ATLAS"
"Staphylococcus aureus","sep","Panama",2017,"Cephalosporins",1,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Korea, South",2017,"Vancomycin",17,0,0.25,"ATLAS"
"Staphylococcus aureus","sep","Panama",2017,"Penicillin",1,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Belgium",2017,"Gentamicin",21,0.0476190476190476,0.25,"ATLAS"
"Staphylococcus aureus","sep","Belgium",2017,"Penicillin",17,0.647058823529412,0.25,"ATLAS"
"Staphylococcus aureus","sep","Jordan",2017,"Cefuroxime",6,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","France",2017,"Ceftriaxone",95,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","France",2017,"Clindamycin",40,0.125,0.25,"ATLAS"
"Staphylococcus aureus","sep","Sweden",2017,"Trimethoprim sulfa",16,0,0.25,"ATLAS"
"Staphylococcus aureus","sep","Portugal",2017,"Trimethoprim sulfa",42,0,0.25,"ATLAS"
"Staphylococcus aureus","sep","Hungary",2017,"Co-amoxiclav",31,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Portugal",2017,"Aminopenicillins",49,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Korea, South",2017,"Macrolides",16,0.5,0.25,"ATLAS"
"Staphylococcus aureus","sep","France",2017,"Vancomycin",95,0,0.25,"ATLAS"
"Staphylococcus aureus","sep","Portugal",2017,"Carbapenems",49,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Hungary",2017,"Penicillin",9,0.666666666666667,0.25,"ATLAS"
"Staphylococcus aureus","sep","Hungary",2017,"Cefuroxime",31,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Germany",2017,"Aminopenicillins",76,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Czech Republic",2017,"Amoxicillin",43,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Sweden",2017,"Flucloxacillin",16,0,0.25,"ATLAS"
"Staphylococcus aureus","sep","Hungary",2017,"Flucloxacillin",22,0.454545454545455,0.25,"ATLAS"
"Staphylococcus aureus","sep","Israel",2017,"Macrolides",26,0.461538461538462,0.25,"ATLAS"
"Staphylococcus aureus","sep","Germany",2017,"Cefuroxime",76,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Taiwan",2017,"Co-amoxiclav",48,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Israel",2017,"Fluoroquinolones",26,0.230769230769231,0.25,"ATLAS"
"Staphylococcus aureus","sep","Pakistan",2017,"Fluoroquinolones",7,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Pakistan",2017,"Carbapenems",7,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Italy",2017,"Macrolides",42,0.452380952380952,0.25,"ATLAS"
"Staphylococcus aureus","sep","South Africa",2017,"Co-amoxiclav",33,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Pakistan",2017,"Ceftriaxone",7,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","France",2017,"Fluoroquinolones",95,0.294736842105263,0.25,"ATLAS"
"Staphylococcus aureus","sep","France",2017,"Cephalosporins",95,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Portugal",2017,"Clindamycin",42,0.0714285714285714,0.25,"ATLAS"
"Staphylococcus aureus","sep","Thailand",2017,"Cefuroxime",12,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Denmark",2017,"Fluoroquinolones",5,0,0.25,"ATLAS"
"Staphylococcus aureus","sep","Greece",2017,"Oxacillin",36,0.666666666666667,0.25,"ATLAS"
"Staphylococcus aureus","sep","South Africa",2017,"Cefuroxime",33,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Venezuela",2017,"Amoxicillin",33,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Taiwan",2017,"Macrolides",24,0.791666666666667,0.25,"ATLAS"
"Staphylococcus aureus","sep","Portugal",2017,"Co-amoxiclav",49,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Greece",2017,"Fluoroquinolones",41,0.390243902439024,0.25,"ATLAS"
"Staphylococcus aureus","sep","Panama",2017,"Vancomycin",1,0,0.25,"ATLAS"
"Staphylococcus aureus","sep","Turkey",2017,"Flucloxacillin",47,0.468085106382979,0.25,"ATLAS"
"Staphylococcus aureus","sep","Panama",2017,"Cefuroxime",1,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Belgium",2017,"Ceftriaxone",38,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Lithuania",2017,"Levofloxacin",1,0,0.25,"ATLAS"
"Staphylococcus aureus","sep","Latvia",2017,"Amoxicillin",14,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Japan",2017,"Carbapenems",41,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Poland",2017,"Co-amoxiclav",15,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Sweden",2017,"Aminoglycosides",16,0,0.25,"ATLAS"
"Staphylococcus aureus","sep","Poland",2017,"Penicillin",3,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Italy",2017,"Ceftriaxone",83,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Poland",2017,"Clindamycin",12,0.416666666666667,0.25,"ATLAS"
"Staphylococcus aureus","sep","France",2017,"Penicillin",55,0.836363636363636,0.25,"ATLAS"
"Staphylococcus aureus","sep","Italy",2017,"Co-amoxiclav",83,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Korea, South",2017,"Flucloxacillin",16,0.625,0.25,"ATLAS"
"Staphylococcus aureus","sep","Russia",2017,"Aminoglycosides",14,0.428571428571429,0.25,"ATLAS"
"Staphylococcus aureus","sep","United Kingdom",2017,"Vancomycin",57,0,0.25,"ATLAS"
"Staphylococcus aureus","sep","France",2017,"Carbapenems",95,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Chile",2017,"Azithromycin",1,0,0.25,"ATLAS"
"Staphylococcus aureus","sep","Czech Republic",2017,"Flucloxacillin",29,0.586206896551724,0.25,"ATLAS"
"Staphylococcus aureus","sep","Argentina",2017,"Oxacillin",47,0.531914893617021,0.25,"ATLAS"
"Staphylococcus aureus","sep","United Kingdom",2017,"Carbapenems",57,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Venezuela",2017,"Penicillin",2,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Croatia",2017,"Amoxicillin",6,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Germany",2017,"Amoxicillin",76,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","United Kingdom",2017,"Cephalosporins",57,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Israel",2017,"Gentamicin",26,0.153846153846154,0.25,"ATLAS"
"Staphylococcus aureus","sep","Italy",2017,"Cephalosporins",83,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Israel",2017,"Clindamycin",26,0.153846153846154,0.25,"ATLAS"
"Staphylococcus aureus","sep","Pakistan",2017,"Levofloxacin",7,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Jordan",2017,"Fluoroquinolones",6,0,0.25,"ATLAS"
"Staphylococcus aureus","sep","Taiwan",2017,"Flucloxacillin",24,0.666666666666667,0.25,"ATLAS"
"Staphylococcus aureus","sep","United States",2017,"Meropenem",43,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Thailand",2017,"Macrolides",12,0.666666666666667,0.25,"ATLAS"
"Staphylococcus aureus","sep","Denmark",2017,"Carbapenems",5,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Jordan",2017,"Co-amoxiclav",6,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Thailand",2017,"Flucloxacillin",12,0.666666666666667,0.25,"ATLAS"
"Staphylococcus aureus","sep","Jordan",2017,"Carbapenems",6,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Jordan",2017,"Penicillin",6,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","United States",2017,"Ceftriaxone",43,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Netherlands",2017,"Flucloxacillin",5,0,0.25,"ATLAS"
"Staphylococcus aureus","sep","United States",2017,"Co-amoxiclav",43,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Turkey",2017,"Cefuroxime",47,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Hungary",2017,"Macrolides",22,0.409090909090909,0.25,"ATLAS"
"Staphylococcus aureus","sep","Hungary",2017,"Oxacillin",22,0.454545454545455,0.25,"ATLAS"
"Staphylococcus aureus","sep","United Kingdom",2017,"Gentamicin",25,0.08,0.25,"ATLAS"
"Staphylococcus aureus","sep","United States",2017,"Penicillin",43,0.86046511627907,0.25,"ATLAS"
"Staphylococcus aureus","sep","Belgium",2017,"Levofloxacin",38,0.315789473684211,0.25,"ATLAS"
"Staphylococcus aureus","sep","France",2017,"Meropenem",95,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Belgium",2017,"Trimethoprim sulfa",21,0,0.25,"ATLAS"
"Staphylococcus aureus","sep","Portugal",2017,"Aminoglycosides",42,0.0476190476190476,0.25,"ATLAS"
"Staphylococcus aureus","sep","Poland",2017,"Ceftriaxone",15,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Sweden",2017,"Meropenem",16,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Australia",2017,"Cephalosporins",25,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Sweden",2017,"Clindamycin",16,0,0.25,"ATLAS"
"Staphylococcus aureus","sep","Hungary",2017,"Levofloxacin",31,0.258064516129032,0.25,"ATLAS"
"Staphylococcus aureus","sep","Belgium",2017,"Flucloxacillin",21,0.666666666666667,0.25,"ATLAS"
"Staphylococcus aureus","sep","Turkey",2017,"Amoxicillin",47,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Turkey",2017,"Macrolides",47,0.425531914893617,0.25,"ATLAS"
"Staphylococcus aureus","sep","Italy",2017,"Aminopenicillins",83,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Czech Republic",2017,"Cefuroxime",43,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Chile",2017,"Ceftriaxone",15,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Pakistan",2017,"Cefuroxime",7,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Venezuela",2017,"Meropenem",33,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Denmark",2017,"Levofloxacin",5,0,0.25,"ATLAS"
"Staphylococcus aureus","sep","Israel",2017,"Oxacillin",26,0.269230769230769,0.25,"ATLAS"
"Staphylococcus aureus","sep","Italy",2017,"Fluoroquinolones",83,0.44578313253012,0.25,"ATLAS"
"Staphylococcus aureus","sep","Israel",2017,"Vancomycin",26,0,0.25,"ATLAS"
"Staphylococcus aureus","sep","Pakistan",2017,"Co-amoxiclav",7,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Korea, South",2017,"Meropenem",17,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Hungary",2017,"Gentamicin",22,0,0.25,"ATLAS"
"Staphylococcus aureus","sep","Czech Republic",2017,"Meropenem",43,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Brazil",2017,"Flucloxacillin",61,0.426229508196721,0.25,"ATLAS"
"Staphylococcus aureus","sep","Greece",2017,"Macrolides",36,0.472222222222222,0.25,"ATLAS"
"Staphylococcus aureus","sep","Canada",2017,"Cefuroxime",5,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Denmark",2017,"Cefuroxime",5,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Venezuela",2017,"Cefuroxime",33,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Greece",2017,"Aminopenicillins",41,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Taiwan",2017,"Fluoroquinolones",48,0.395833333333333,0.25,"ATLAS"
"Staphylococcus aureus","sep","Japan",2017,"Penicillin",22,0.727272727272727,0.25,"ATLAS"
"Staphylococcus aureus","sep","Taiwan",2017,"Cefuroxime",48,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Latvia",2017,"Vancomycin",14,0,0.25,"ATLAS"
"Staphylococcus aureus","sep","Belgium",2017,"Aminopenicillins",38,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Israel",2017,"Co-amoxiclav",26,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Jordan",2017,"Cephalosporins",6,1,0.25,"ATLAS"
"Staphylococcus aureus","sep","Israel",2017,"Aminoglycosides",26,0.153846153846154,0.25,"ATLAS"
"Staphylococcus aureus","sep","Russia",2017,"Macrolides",14,0.642857142857143,0.25,"ATLAS"
